-90.00 65.00 0.342731
-90.00 66.00 0.342731
-90.00 67.00 0.342721
-90.00 68.00 0.342721
-90.00 69.00 0.342711
-90.00 70.00 0.342711
-90.00 71.00 0.342701
-90.00 72.00 0.342701
-90.00 73.00 0.342691
-90.00 74.00 0.342691
-90.00 75.00 0.342681
-90.00 76.00 0.342681
-90.00 77.00 0.342671
-90.00 78.00 0.342671
-90.00 79.00 0.342671
-90.00 80.00 0.342661
-90.00 81.00 0.342661
-90.00 82.00 0.342651
-90.00 83.00 0.342651
-90.00 84.00 0.342651
-90.00 85.00 0.342641
-90.00 86.00 0.342641
-90.00 87.00 0.342641
-90.00 88.00 0.342641
-90.00 89.00 0.342631
-90.00 90.00 0.342631
-90.00 91.00 0.342631
-90.00 92.00 0.342631
-90.00 93.00 0.342631
-90.00 94.00 0.342631
-90.00 95.00 0.342621
-90.00 96.00 0.342621
-90.00 97.00 0.342621
-90.00 98.00 0.342621
-90.00 99.00 0.342621
-90.00 100.00 0.342621
-90.00 101.00 0.342621
-90.00 102.00 0.342621
-90.00 103.00 0.342621
-90.00 104.00 0.342621
-90.00 105.00 0.342621
-90.00 106.00 0.342631
-90.00 107.00 0.342631
-90.00 108.00 0.342631
-90.00 109.00 0.342631
-90.00 110.00 0.342631
-90.00 111.00 0.342641
-90.00 112.00 0.342641
-90.00 113.00 0.342641
-90.00 114.00 0.342641
-90.00 115.00 0.342651
-90.00 116.00 0.342651
-90.00 117.00 0.342651
-90.00 118.00 0.342661
-90.00 119.00 0.342661
-90.00 120.00 0.342661
-90.00 121.00 0.342671
-90.00 122.00 0.342671
-90.00 123.00 0.342681
-90.00 124.00 0.342681
-90.00 125.00 0.342681
-90.00 126.00 0.342691
-90.00 127.00 0.342691
-90.00 128.00 0.342701
-90.00 129.00 0.342701
-90.00 130.00 0.342711
-90.00 131.00 0.342711
-90.00 132.00 0.342721
-90.00 133.00 0.342731
-90.00 134.00 0.342731
-90.00 135.00 0.342741
-90.00 136.00 0.342741
-90.00 137.00 0.342751
-90.00 138.00 0.342751
-90.00 139.00 0.342761
-90.00 140.00 0.342771
-90.00 141.00 0.342771
-90.00 142.00 0.342781
-90.00 143.00 0.342781
-90.00 144.00 0.342791
-90.00 145.00 0.342801
-90.00 146.00 0.342801
-90.00 147.00 0.342811
-90.00 148.00 0.342811
-90.00 149.00 0.342821
-90.00 150.00 0.342831
-90.00 151.00 0.342831
-90.00 152.00 0.342841
-90.00 153.00 0.342841
-90.00 154.00 0.342851
-90.00 155.00 0.342861
-90.00 156.00 0.342861
-90.00 157.00 0.342871
-90.00 158.00 0.342871
-90.00 159.00 0.342881
-90.00 160.00 0.342881
-90.00 161.00 0.342891
-90.00 162.00 0.342891
-90.00 163.00 0.342901
-90.00 164.00 0.342901
-90.00 165.00 0.342911
-90.00 166.00 0.342911
-90.00 167.00 0.342921
-90.00 168.00 0.342921
-90.00 169.00 0.342921
-90.00 170.00 0.342931
-90.00 171.00 0.342931
-90.00 172.00 0.342941
-90.00 173.00 0.342941
-90.00 174.00 0.342941
-90.00 175.00 0.342951
-90.00 176.00 0.342951
-90.00 177.00 0.342951
-90.00 178.00 0.342951
-90.00 179.00 0.342961
-90.00 180.00 0.342961
-89.00 -180.00 0.346931
-89.00 -179.00 0.346561
-89.00 -178.00 0.346191
-89.00 -177.00 0.345821
-89.00 -176.00 0.345451
-89.00 -175.00 0.345081
-89.00 -174.00 0.344711
-89.00 -173.00 0.344341
-89.00 -172.00 0.343971
-89.00 -171.00 0.343611
-89.00 -170.00 0.343241
-89.00 -169.00 0.342881
-89.00 -168.00 0.342521
-89.00 -167.00 0.342161
-89.00 -166.00 0.341811
-89.00 -165.00 0.341451
-89.00 -164.00 0.341101
-89.00 -163.00 0.340751
-89.00 -162.00 0.340401
-89.00 -161.00 0.340061
-89.00 -160.00 0.339711
-89.00 -159.00 0.339371
-89.00 -158.00 0.339041
-89.00 -157.00 0.338701
-89.00 -156.00 0.338371
-89.00 -155.00 0.338041
-89.00 -154.00 0.337721
-89.00 -153.00 0.337401
-89.00 -152.00 0.337081
-89.00 -151.00 0.336761
-89.00 -150.00 0.336451
-89.00 -149.00 0.336151
-89.00 -148.00 0.335841
-89.00 -147.00 0.335541
-89.00 -146.00 0.335241
-89.00 -145.00 0.334951
-89.00 -144.00 0.334661
-89.00 -143.00 0.334381
-89.00 -142.00 0.334101
-89.00 -141.00 0.333821
-89.00 -140.00 0.333551
-89.00 -139.00 0.333281
-89.00 -138.00 0.333011
-89.00 -137.00 0.332751
-89.00 -136.00 0.332491
-89.00 -135.00 0.332241
-89.00 -134.00 0.331991
-89.00 -133.00 0.331751
-89.00 -132.00 0.331511
-89.00 -131.00 0.331271
-89.00 -130.00 0.331041
-89.00 -129.00 0.330821
-89.00 -128.00 0.330591
-89.00 -127.00 0.330381
-89.00 -126.00 0.330161
-89.00 -125.00 0.329951
-89.00 -124.00 0.329751
-89.00 -123.00 0.329551
-89.00 -122.00 0.329351
-89.00 -121.00 0.329161
-89.00 -120.00 0.328971
-89.00 -119.00 0.328791
-89.00 -118.00 0.328611
-89.00 -117.00 0.328441
-89.00 -116.00 0.328271
-89.00 -115.00 0.328111
-89.00 -114.00 0.327941
-89.00 -113.00 0.327791
-89.00 -112.00 0.327641
-89.00 -111.00 0.327491
-89.00 -110.00 0.327351
-89.00 -109.00 0.327211
-89.00 -108.00 0.327071
-89.00 -107.00 0.326941
-89.00 -106.00 0.326821
-89.00 -105.00 0.326701
-89.00 -104.00 0.326581
-89.00 -103.00 0.326471
-89.00 -102.00 0.326361
-89.00 -101.00 0.326251
-89.00 -100.00 0.326151
-89.00 -99.00 0.326061
-89.00 -98.00 0.325961
-89.00 -97.00 0.325881
-89.00 -96.00 0.325791
-89.00 -95.00 0.325711
-89.00 -94.00 0.325631
-89.00 -93.00 0.325561
-89.00 -92.00 0.325491
-89.00 -91.00 0.325431
-89.00 -90.00 0.325371
-89.00 -89.00 0.325311
-89.00 -88.00 0.325261
-89.00 -87.00 0.325211
-89.00 -86.00 0.325171
-89.00 -85.00 0.325131
-89.00 -84.00 0.325091
-89.00 -83.00 0.325051
-89.00 -82.00 0.325021
-89.00 -81.00 0.325001
-89.00 -80.00 0.324981
-89.00 -79.00 0.324961
-89.00 -78.00 0.324941
-89.00 -77.00 0.324931
-89.00 -76.00 0.324921
-89.00 -75.00 0.324921
-89.00 -74.00 0.324921
-89.00 -73.00 0.324921
-89.00 -72.00 0.324931
-89.00 -71.00 0.324941
-89.00 -70.00 0.324961
-89.00 -69.00 0.324971
-89.00 -68.00 0.325001
-89.00 -67.00 0.325021
-89.00 -66.00 0.325051
-89.00 -65.00 0.325081
-89.00 -64.00 0.325121
-89.00 -63.00 0.325161
-89.00 -62.00 0.325211
-89.00 -61.00 0.325251
-89.00 -60.00 0.325311
-89.00 -59.00 0.325361
-89.00 -58.00 0.325421
-89.00 -57.00 0.325481
-89.00 -56.00 0.325551
-89.00 -55.00 0.325621
-89.00 -54.00 0.325691
-89.00 -53.00 0.325771
-89.00 -52.00 0.325851
-89.00 -51.00 0.325941
-89.00 -50.00 0.326031
-89.00 -49.00 0.326121
-89.00 -48.00 0.326221
-89.00 -47.00 0.326321
-89.00 -46.00 0.326421
-89.00 -45.00 0.326531
-89.00 -44.00 0.326641
-89.00 -43.00 0.326761
-89.00 -42.00 0.326881
-89.00 -41.00 0.327001
-89.00 -40.00 0.327131
-89.00 -39.00 0.327261
-89.00 -38.00 0.327391
-89.00 -37.00 0.327531
-89.00 -36.00 0.327681
-89.00 -35.00 0.327821
-89.00 -34.00 0.327981
-89.00 -33.00 0.328131
-89.00 -32.00 0.328291
-89.00 -31.00 0.328451
-89.00 -30.00 0.328621
-89.00 -29.00 0.328791
-89.00 -28.00 0.328971
-89.00 -27.00 0.329151
-89.00 -26.00 0.329331
-89.00 -25.00 0.329521
-89.00 -24.00 0.329721
-89.00 -23.00 0.329911
-89.00 -22.00 0.330111
-89.00 -21.00 0.330321
-89.00 -20.00 0.330531
-89.00 -19.00 0.330741
-89.00 -18.00 0.330961
-89.00 -17.00 0.331181
-89.00 -16.00 0.331411
-89.00 -15.00 0.331641
-89.00 -14.00 0.331871
-89.00 -13.00 0.332111
-89.00 -12.00 0.332351
-89.00 -11.00 0.332601
-89.00 -10.00 0.332851
-89.00 -9.00 0.333101
-89.00 -8.00 0.333361
-89.00 -7.00 0.333631
-89.00 -6.00 0.333891
-89.00 -5.00 0.334171
-89.00 -4.00 0.334441
-89.00 -3.00 0.334721
-89.00 -2.00 0.335001
-89.00 -1.00 0.335291
-89.00 0.00 0.335581
-89.00 1.00 0.335871
-89.00 2.00 0.336171
-89.00 3.00 0.336471
-89.00 4.00 0.336781
-89.00 5.00 0.337091
-89.00 6.00 0.337401
-89.00 7.00 0.337711
-89.00 8.00 0.338031
-89.00 9.00 0.338351
-89.00 10.00 0.338681
-89.00 11.00 0.339011
-89.00 12.00 0.339341
-89.00 13.00 0.339671
-89.00 14.00 0.340011
-89.00 15.00 0.340351
-89.00 16.00 0.340691
-89.00 17.00 0.341031
-89.00 18.00 0.341381
-89.00 19.00 0.341731
-89.00 20.00 0.342081
-89.00 21.00 0.342431
-89.00 22.00 0.342791
-89.00 23.00 0.343141
-89.00 24.00 0.343501
-89.00 25.00 0.343861
-89.00 26.00 0.344231
-89.00 27.00 0.344591
-89.00 28.00 0.344951
-89.00 29.00 0.345321
-89.00 30.00 0.345691
-89.00 31.00 0.346051
-89.00 32.00 0.346421
-89.00 33.00 0.346791
-89.00 34.00 0.347161
-89.00 35.00 0.347531
-89.00 36.00 0.347901
-89.00 37.00 0.348271
-89.00 38.00 0.348641
-89.00 39.00 0.349011
-89.00 40.00 0.349371
-89.00 41.00 0.349741
-89.00 42.00 0.350111
-89.00 43.00 0.350481
-89.00 44.00 0.350841
-89.00 45.00 0.351201
-89.00 46.00 0.351571
-89.00 47.00 0.351931
-89.00 48.00 0.352291
-89.00 49.00 0.352641
-89.00 50.00 0.353001
-89.00 51.00 0.353351
-89.00 52.00 0.353701
-89.00 53.00 0.354051
-89.00 54.00 0.354391
-89.00 55.00 0.354741
-89.00 56.00 0.355071
-89.00 57.00 0.355411
-89.00 58.00 0.355741
-89.00 59.00 0.356071
-89.00 60.00 0.356391
-89.00 61.00 0.356711
-89.00 62.00 0.357031
-89.00 63.00 0.357341
-89.00 64.00 0.357651
-89.00 65.00 0.357951
-89.00 66.00 0.358251
-89.00 67.00 0.358541
-89.00 68.00 0.358831
-89.00 69.00 0.359111
-89.00 70.00 0.359391
-89.00 71.00 0.359661
-89.00 72.00 0.359931
-89.00 73.00 0.360191
-89.00 74.00 0.360441
-89.00 75.00 0.360691
-89.00 76.00 0.360941
-89.00 77.00 0.361171
-89.00 78.00 0.361401
-89.00 79.00 0.361621
-89.00 80.00 0.361841
-89.00 81.00 0.362051
-89.00 82.00 0.362251
-89.00 83.00 0.362441
-89.00 84.00 0.362631
-89.00 85.00 0.362811
-89.00 86.00 0.362991
-89.00 87.00 0.363151
-89.00 88.00 0.363311
-89.00 89.00 0.363461
-89.00 90.00 0.363601
-89.00 91.00 0.363741
-89.00 92.00 0.363861
-89.00 93.00 0.363981
-89.00 94.00 0.364101
-89.00 95.00 0.364201
-89.00 96.00 0.364291
-89.00 97.00 0.364381
-89.00 98.00 0.364461
-89.00 99.00 0.364531
-89.00 100.00 0.364591
-89.00 101.00 0.364641
-89.00 102.00 0.364691
-89.00 103.00 0.364721
-89.00 104.00 0.364751
-89.00 105.00 0.364771
-89.00 106.00 0.364781
-89.00 107.00 0.364791
-89.00 108.00 0.364781
-89.00 109.00 0.364771
-89.00 110.00 0.364741
-89.00 111.00 0.364711
-89.00 112.00 0.364671
-89.00 113.00 0.364621
-89.00 114.00 0.364571
-89.00 115.00 0.364501
-89.00 116.00 0.364431
-89.00 117.00 0.364341
-89.00 118.00 0.364251
-89.00 119.00 0.364161
-89.00 120.00 0.364051
-89.00 121.00 0.363931
-89.00 122.00 0.363811
-89.00 123.00 0.363681
-89.00 124.00 0.363541
-89.00 125.00 0.363401
-89.00 126.00 0.363241
-89.00 127.00 0.363081
-89.00 128.00 0.362911
-89.00 129.00 0.362731
-89.00 130.00 0.362551
-89.00 131.00 0.362361
-89.00 132.00 0.362161
-89.00 133.00 0.361951
-89.00 134.00 0.361741
-89.00 135.00 0.361521
-89.00 136.00 0.361291
-89.00 137.00 0.361061
-89.00 138.00 0.360821
-89.00 139.00 0.360581
-89.00 140.00 0.360331
-89.00 141.00 0.360071
-89.00 142.00 0.359801
-89.00 143.00 0.359541
-89.00 144.00 0.359261
-89.00 145.00 0.358981
-89.00 146.00 0.358701
-89.00 147.00 0.358401
-89.00 148.00 0.358111
-89.00 149.00 0.357811
-89.00 150.00 0.357501
-89.00 151.00 0.357191
-89.00 152.00 0.356881
-89.00 153.00 0.356561
-89.00 154.00 0.356241
-89.00 155.00 0.355911
-89.00 156.00 0.355581
-89.00 157.00 0.355251
-89.00 158.00 0.354911
-89.00 159.00 0.354571
-89.00 160.00 0.354221
-89.00 161.00 0.353881
-89.00 162.00 0.353531
-89.00 163.00 0.353171
-89.00 164.00 0.352821
-89.00 165.00 0.352461
-89.00 166.00 0.352101
-89.00 167.00 0.351741
-89.00 168.00 0.351381
-89.00 169.00 0.351011
-89.00 170.00 0.350651
-89.00 171.00 0.350281
-89.00 172.00 0.349911
-89.00 173.00 0.349541
-89.00 174.00 0.349171
-89.00 175.00 0.348801
-89.00 176.00 0.348431
-89.00 177.00 0.348051
-89.00 178.00 0.347681
-89.00 179.00 0.347311
-89.00 180.00 0.346931
-88.00 -180.00 0.349341
-88.00 -179.00 0.348531
-88.00 -178.00 0.347711
-88.00 -177.00 0.346901
-88.00 -176.00 0.346101
-88.00 -175.00 0.345301
-88.00 -174.00 0.344511
-88.00 -173.00 0.343721
-88.00 -172.00 0.342941
-88.00 -171.00 0.342161
-88.00 -170.00 0.341391
-88.00 -169.00 0.340631
-88.00 -168.00 0.339881
-88.00 -167.00 0.339131
-88.00 -166.00 0.338401
-88.00 -165.00 0.337671
-88.00 -164.00 0.336951
-88.00 -163.00 0.336231
-88.00 -162.00 0.335531
-88.00 -161.00 0.334841
-88.00 -160.00 0.334151
-88.00 -159.00 0.333481
-88.00 -158.00 0.332811
-88.00 -157.00 0.332161
-88.00 -156.00 0.331511
-88.00 -155.00 0.330871
-88.00 -154.00 0.330251
-88.00 -153.00 0.329641
-88.00 -152.00 0.329031
-88.00 -151.00 0.328441
-88.00 -150.00 0.327851
-88.00 -149.00 0.327281
-88.00 -148.00 0.326721
-88.00 -147.00 0.326171
-88.00 -146.00 0.325631
-88.00 -145.00 0.325101
-88.00 -144.00 0.324581
-88.00 -143.00 0.324071
-88.00 -142.00 0.323581
-88.00 -141.00 0.323091
-88.00 -140.00 0.322621
-88.00 -139.00 0.322151
-88.00 -138.00 0.321701
-88.00 -137.00 0.321261
-88.00 -136.00 0.320831
-88.00 -135.00 0.320401
-88.00 -134.00 0.319991
-88.00 -133.00 0.319591
-88.00 -132.00 0.319201
-88.00 -131.00 0.318821
-88.00 -130.00 0.318451
-88.00 -129.00 0.318091
-88.00 -128.00 0.317741
-88.00 -127.00 0.317401
-88.00 -126.00 0.317071
-88.00 -125.00 0.316751
-88.00 -124.00 0.316441
-88.00 -123.00 0.316131
-88.00 -122.00 0.315841
-88.00 -121.00 0.315561
-88.00 -120.00 0.315281
-88.00 -119.00 0.315011
-88.00 -118.00 0.314751
-88.00 -117.00 0.314501
-88.00 -116.00 0.314261
-88.00 -115.00 0.314021
-88.00 -114.00 0.313801
-88.00 -113.00 0.313581
-88.00 -112.00 0.313371
-88.00 -111.00 0.313161
-88.00 -110.00 0.312961
-88.00 -109.00 0.312771
-88.00 -108.00 0.312591
-88.00 -107.00 0.312421
-88.00 -106.00 0.312251
-88.00 -105.00 0.312081
-88.00 -104.00 0.311931
-88.00 -103.00 0.311771
-88.00 -102.00 0.311631
-88.00 -101.00 0.311491
-88.00 -100.00 0.311361
-88.00 -99.00 0.311231
-88.00 -98.00 0.311111
-88.00 -97.00 0.311001
-88.00 -96.00 0.310891
-88.00 -95.00 0.310781
-88.00 -94.00 0.310681
-88.00 -93.00 0.310591
-88.00 -92.00 0.310501
-88.00 -91.00 0.310411
-88.00 -90.00 0.310341
-88.00 -89.00 0.310261
-88.00 -88.00 0.310191
-88.00 -87.00 0.310131
-88.00 -86.00 0.310071
-88.00 -85.00 0.310011
-88.00 -84.00 0.309961
-88.00 -83.00 0.309921
-88.00 -82.00 0.309881
-88.00 -81.00 0.309841
-88.00 -80.00 0.309811
-88.00 -79.00 0.309781
-88.00 -78.00 0.309761
-88.00 -77.00 0.309741
-88.00 -76.00 0.309731
-88.00 -75.00 0.309721
-88.00 -74.00 0.309711
-88.00 -73.00 0.309711
-88.00 -72.00 0.309711
-88.00 -71.00 0.309721
-88.00 -70.00 0.309741
-88.00 -69.00 0.309751
-88.00 -68.00 0.309781
-88.00 -67.00 0.309801
-88.00 -66.00 0.309831
-88.00 -65.00 0.309871
-88.00 -64.00 0.309911
-88.00 -63.00 0.309961
-88.00 -62.00 0.310011
-88.00 -61.00 0.310061
-88.00 -60.00 0.310121
-88.00 -59.00 0.310191
-88.00 -58.00 0.310261
-88.00 -57.00 0.310341
-88.00 -56.00 0.310421
-88.00 -55.00 0.310501
-88.00 -54.00 0.310601
-88.00 -53.00 0.310691
-88.00 -52.00 0.310801
-88.00 -51.00 0.310911
-88.00 -50.00 0.311021
-88.00 -49.00 0.311141
-88.00 -48.00 0.311271
-88.00 -47.00 0.311401
-88.00 -46.00 0.311541
-88.00 -45.00 0.311691
-88.00 -44.00 0.311841
-88.00 -43.00 0.312001
-88.00 -42.00 0.312171
-88.00 -41.00 0.312341
-88.00 -40.00 0.312521
-88.00 -39.00 0.312701
-88.00 -38.00 0.312901
-88.00 -37.00 0.313101
-88.00 -36.00 0.313311
-88.00 -35.00 0.313521
-88.00 -34.00 0.313751
-88.00 -33.00 0.313981
-88.00 -32.00 0.314221
-88.00 -31.00 0.314461
-88.00 -30.00 0.314721
-88.00 -29.00 0.314981
-88.00 -28.00 0.315251
-88.00 -27.00 0.315531
-88.00 -26.00 0.315821
-88.00 -25.00 0.316121
-88.00 -24.00 0.316421
-88.00 -23.00 0.316731
-88.00 -22.00 0.317051
-88.00 -21.00 0.317381
-88.00 -20.00 0.317721
-88.00 -19.00 0.318071
-88.00 -18.00 0.318431
-88.00 -17.00 0.318791
-88.00 -16.00 0.319171
-88.00 -15.00 0.319551
-88.00 -14.00 0.319941
-88.00 -13.00 0.320351
-88.00 -12.00 0.320761
-88.00 -11.00 0.321181
-88.00 -10.00 0.321611
-88.00 -9.00 0.322041
-88.00 -8.00 0.322491
-88.00 -7.00 0.322951
-88.00 -6.00 0.323411
-88.00 -5.00 0.323891
-88.00 -4.00 0.324371
-88.00 -3.00 0.324871
-88.00 -2.00 0.325371
-88.00 -1.00 0.325881
-88.00 0.00 0.326401
-88.00 1.00 0.326931
-88.00 2.00 0.327471
-88.00 3.00 0.328021
-88.00 4.00 0.328581
-88.00 5.00 0.329151
-88.00 6.00 0.329721
-88.00 7.00 0.330311
-88.00 8.00 0.330901
-88.00 9.00 0.331501
-88.00 10.00 0.332111
-88.00 11.00 0.332731
-88.00 12.00 0.333351
-88.00 13.00 0.333991
-88.00 14.00 0.334631
-88.00 15.00 0.335281
-88.00 16.00 0.335941
-88.00 17.00 0.336611
-88.00 18.00 0.337281
-88.00 19.00 0.337961
-88.00 20.00 0.338651
-88.00 21.00 0.339351
-88.00 22.00 0.340051
-88.00 23.00 0.340761
-88.00 24.00 0.341471
-88.00 25.00 0.342191
-88.00 26.00 0.342921
-88.00 27.00 0.343651
-88.00 28.00 0.344391
-88.00 29.00 0.345131
-88.00 30.00 0.345881
-88.00 31.00 0.346631
-88.00 32.00 0.347391
-88.00 33.00 0.348151
-88.00 34.00 0.348911
-88.00 35.00 0.349681
-88.00 36.00 0.350451
-88.00 37.00 0.351221
-88.00 38.00 0.352001
-88.00 39.00 0.352771
-88.00 40.00 0.353551
-88.00 41.00 0.354331
-88.00 42.00 0.355111
-88.00 43.00 0.355891
-88.00 44.00 0.356681
-88.00 45.00 0.357461
-88.00 46.00 0.358241
-88.00 47.00 0.359021
-88.00 48.00 0.359801
-88.00 49.00 0.360581
-88.00 50.00 0.361361
-88.00 51.00 0.362131
-88.00 52.00 0.362911
-88.00 53.00 0.363671
-88.00 54.00 0.364441
-88.00 55.00 0.365201
-88.00 56.00 0.365961
-88.00 57.00 0.366711
-88.00 58.00 0.367461
